year,state,age_group,sex,n_alc_att,total_n,pct_alc_attributable
2010,Louisiana,35–44,Female,10,37,0.2702702702702703
2010,Louisiana,35–44,Male,23,86,0.26744186046511625
2010,Louisiana,45-54,Female,5,28,0.17857142857142858
2010,Louisiana,45-54,Male,21,98,0.21428571428571427
2010,Louisiana,55-64,Female,1,21,0.047619047619047616
2010,Louisiana,55-64,Male,8,54,0.14814814814814814
2010,Louisiana,65+,Female,0,21,0
2010,Louisiana,65+,Male,0,38,0
2010,Maine,0-14,Female,0,2,0
2010,Maine,0-14,Male,0,2,0
2010,Maine,15–19,Female,1,6,0.16666666666666666
2010,Maine,15–19,Male,1,15,0.06666666666666667
2010,Maine,20–24,Female,1,7,0.14285714285714285
2010,Maine,20–24,Male,7,17,0.4117647058823529
2010,Maine,25–34,Female,0,7,0
2010,Maine,25–34,Male,10,19,0.5263157894736842
2010,Maine,35–44,Female,0,4,0
2010,Maine,35–44,Male,2,5,0.4
2010,Maine,45-54,Female,2,7,0.2857142857142857
2010,Maine,45-54,Male,4,18,0.2222222222222222
2010,Maine,55-64,Female,1,8,0.125
2010,Maine,55-64,Male,2,11,0.18181818181818182
2010,Maine,65+,Female,0,12,0
2010,Maine,65+,Male,0,21,0
2010,Maryland,0-14,Female,0,3,0
2010,Maryland,0-14,Male,0,9,0
2010,Maryland,15–19,Female,2,7,0.2857142857142857
2010,Maryland,15–19,Male,5,29,0.1724137931034483
2010,Maryland,20–24,Female,3,12,0.25
2010,Maryland,20–24,Male,15,56,0.26785714285714285
2010,Maryland,25–34,Female,5,21,0.23809523809523808
2010,Maryland,25–34,Male,32,77,0.4155844155844156
2010,Maryland,35–44,Female,4,14,0.2857142857142857
2010,Maryland,35–44,Male,18,53,0.33962264150943394
2010,Maryland,45-54,Female,7,18,0.3888888888888889
2010,Maryland,45-54,Male,22,60,0.36666666666666664
2010,Maryland,55-64,Female,2,13,0.15384615384615385
2010,Maryland,55-64,Male,8,40,0.2
2010,Maryland,65+,Female,0,38,0
2010,Maryland,65+,Male,4,42,0.09523809523809523
2010,Massachusetts,0-14,Female,0,4,0
2010,Massachusetts,0-14,Male,0,0,NA
2010,Massachusetts,15–19,Female,1,3,0.3333333333333333
2010,Massachusetts,15–19,Male,7,21,0.3333333333333333
2010,Massachusetts,20–24,Female,5,15,0.3333333333333333
2010,Massachusetts,20–24,Male,11,43,0.2558139534883721
2010,Massachusetts,25–34,Female,2,15,0.13333333333333333
2010,Massachusetts,25–34,Male,15,43,0.3488372093023256
2010,Massachusetts,35–44,Female,1,7,0.14285714285714285
2010,Massachusetts,35–44,Male,9,27,0.3333333333333333
2010,Massachusetts,45-54,Female,4,12,0.3333333333333333
2010,Massachusetts,45-54,Male,7,37,0.1891891891891892
2010,Massachusetts,55-64,Female,0,9,0
2010,Massachusetts,55-64,Male,8,41,0.1951219512195122
2010,Massachusetts,65+,Female,1,30,0.03333333333333333
2010,Massachusetts,65+,Male,1,38,0.02631578947368421
2010,Michigan,0-14,Female,0,18,0
2010,Michigan,0-14,Male,0,12,0
2010,Michigan,15–19,Female,2,41,0.04878048780487805
2010,Michigan,15–19,Male,6,51,0.11764705882352941
2010,Michigan,20–24,Female,4,28,0.14285714285714285
2010,Michigan,20–24,Male,23,73,0.3150684931506849
2010,Michigan,25–34,Female,10,44,0.22727272727272727
2010,Michigan,25–34,Male,37,96,0.3854166666666667
2010,Michigan,35–44,Female,4,29,0.13793103448275862
2010,Michigan,35–44,Male,33,87,0.3793103448275862
2010,Michigan,45-54,Female,5,42,0.11904761904761904
2010,Michigan,45-54,Male,39,127,0.30708661417322836
2010,Michigan,55-64,Female,0,24,0
2010,Michigan,55-64,Male,11,94,0.11702127659574468
2010,Michigan,65+,Female,0,78,0
2010,Michigan,65+,Male,1,98,0.01020408163265306
2010,Minnesota,0-14,Female,0,8,0
2010,Minnesota,0-14,Male,0,12,0
2010,Minnesota,15–19,Female,5,12,0.4166666666666667
2010,Minnesota,15–19,Male,2,29,0.06896551724137931
2010,Minnesota,20–24,Female,5,14,0.35714285714285715
2010,Minnesota,20–24,Male,19,38,0.5
2010,Minnesota,25–34,Female,4,24,0.16666666666666666
2010,Minnesota,25–34,Male,19,41,0.4634146341463415
2010,Minnesota,35–44,Female,7,20,0.35
2010,Minnesota,35–44,Male,12,28,0.42857142857142855
2010,Minnesota,45-54,Female,4,16,0.25
2010,Minnesota,45-54,Male,17,40,0.425
2010,Minnesota,55-64,Female,0,14,0
2010,Minnesota,55-64,Male,9,43,0.20930232558139536
2010,Minnesota,65+,Female,0,36,0
2010,Minnesota,65+,Male,0,36,0
2010,Mississippi,0-14,Female,0,11,0
2010,Mississippi,0-14,Male,0,17,0
2010,Mississippi,15–19,Female,2,20,0.1
2010,Mississippi,15–19,Male,5,33,0.15151515151515152
2010,Mississippi,20–24,Female,2,20,0.1
2010,Mississippi,20–24,Male,12,51,0.23529411764705882
2010,Mississippi,25–34,Female,7,40,0.175
2010,Mississippi,25–34,Male,27,78,0.34615384615384615
2010,Mississippi,35–44,Female,5,22,0.22727272727272727
2010,Mississippi,35–44,Male,21,72,0.2916666666666667
2010,Mississippi,45-54,Female,3,33,0.09090909090909091
2010,Mississippi,45-54,Male,21,78,0.2692307692307692
2010,Mississippi,55-64,Female,2,26,0.07692307692307693
2010,Mississippi,55-64,Male,9,55,0.16363636363636364
2010,Mississippi,65+,Female,3,37,0.08108108108108109
2010,Mississippi,65+,Male,2,48,0.041666666666666664
2010,Missouri,0-14,Female,0,9,0
2010,Missouri,0-14,Male,0,16,0
2010,Missouri,15–19,Female,4,34,0.11764705882352941
2010,Missouri,15–19,Male,4,40,0.1
2010,Missouri,20–24,Female,3,22,0.13636363636363635
2010,Missouri,20–24,Male,25,75,0.3333333333333333
2010,Missouri,25–34,Female,6,30,0.2
2010,Missouri,25–34,Male,38,103,0.36893203883495146
2010,Missouri,35–44,Female,6,35,0.17142857142857143
2010,Missouri,35–44,Male,46,81,0.5679012345679012
2010,Missouri,45-54,Female,10,41,0.24390243902439024
2010,Missouri,45-54,Male,26,100,0.26
2010,Missouri,55-64,Female,3,23,0.13043478260869565
2010,Missouri,55-64,Male,15,66,0.22727272727272727
2010,Missouri,65+,Female,1,58,0.017241379310344827
2010,Missouri,65+,Male,5,88,0.056818181818181816
2010,Montana,0-14,Female,0,4,0
2010,Montana,0-14,Male,0,6,0
2010,Montana,15–19,Female,1,12,0.08333333333333333
2010,Montana,15–19,Male,5,12,0.4166666666666667
2010,Montana,20–24,Female,7,8,0.875
2010,Montana,20–24,Male,10,17,0.5882352941176471
2010,Montana,25–34,Female,5,10,0.5
2010,Montana,25–34,Male,13,20,0.65
2010,Montana,35–44,Female,2,4,0.5
2010,Montana,35–44,Male,12,16,0.75
2010,Montana,45-54,Female,0,5,0
2010,Montana,45-54,Male,6,16,0.375
2010,Montana,55-64,Female,0,12,0
2010,Montana,55-64,Male,2,13,0.15384615384615385
2010,Montana,65+,Female,0,12,0
2010,Montana,65+,Male,4,22,0.18181818181818182
2010,Nebraska,0-14,Female,0,6,0
2010,Nebraska,0-14,Male,0,5,0
2010,Nebraska,15–19,Female,1,5,0.2
2010,Nebraska,15–19,Male,0,14,0
2010,Nebraska,20–24,Female,1,7,0.14285714285714285
2010,Nebraska,20–24,Male,6,17,0.35294117647058826
2010,Nebraska,25–34,Female,2,10,0.2
2010,Nebraska,25–34,Male,5,22,0.22727272727272727
2010,Nebraska,35–44,Female,4,9,0.4444444444444444
2010,Nebraska,35–44,Male,2,10,0.2
2010,Nebraska,45-54,Female,2,10,0.2
2010,Nebraska,45-54,Male,4,18,0.2222222222222222
2010,Nebraska,55-64,Female,0,3,0
2010,Nebraska,55-64,Male,4,18,0.2222222222222222
2010,Nebraska,65+,Female,0,18,0
2010,Nebraska,65+,Male,0,18,0
2010,Nevada,0-14,Female,0,2,0
2010,Nevada,0-14,Male,0,5,0
2010,Nevada,15–19,Female,1,9,0.1111111111111111
2010,Nevada,15–19,Male,1,6,0.16666666666666666
2010,Nevada,20–24,Female,1,5,0.2
2010,Nevada,20–24,Male,9,19,0.47368421052631576
2010,Nevada,25–34,Female,5,16,0.3125
2010,Nevada,25–34,Male,7,17,0.4117647058823529
2010,Nevada,35–44,Female,3,12,0.25
2010,Nevada,35–44,Male,15,36,0.4166666666666667
2010,Nevada,45-54,Female,1,7,0.14285714285714285
2010,Nevada,45-54,Male,10,33,0.30303030303030304
2010,Nevada,55-64,Female,2,8,0.25
2010,Nevada,55-64,Male,4,29,0.13793103448275862
2010,Nevada,65+,Female,0,24,0
2010,Nevada,65+,Male,3,29,0.10344827586206896
2010,New Hampshire,0-14,Female,0,1,0
2010,New Hampshire,0-14,Male,0,0,NA
2010,New Hampshire,15–19,Female,1,4,0.25
2010,New Hampshire,15–19,Male,2,9,0.2222222222222222
2010,New Hampshire,20–24,Female,1,2,0.5
2010,New Hampshire,20–24,Male,5,14,0.35714285714285715
2010,New Hampshire,25–34,Female,1,4,0.25
2010,New Hampshire,25–34,Male,9,17,0.5294117647058824
2010,New Hampshire,35–44,Female,1,3,0.3333333333333333
2010,New Hampshire,35–44,Male,2,14,0.14285714285714285
2010,New Hampshire,45-54,Female,3,9,0.3333333333333333
2010,New Hampshire,45-54,Male,6,7,0.8571428571428571
2010,New Hampshire,55-64,Female,0,8,0
2010,New Hampshire,55-64,Male,2,12,0.16666666666666666
2010,New Hampshire,65+,Female,0,10,0
2010,New Hampshire,65+,Male,3,14,0.21428571428571427
2010,New Jersey,0-14,Female,0,2,0
2010,New Jersey,0-14,Male,0,9,0
2010,New Jersey,15–19,Female,3,10,0.3
2010,New Jersey,15–19,Male,5,27,0.18518518518518517
2010,New Jersey,20–24,Female,4,15,0.26666666666666666
2010,New Jersey,20–24,Male,18,54,0.3333333333333333
2010,New Jersey,25–34,Female,4,22,0.18181818181818182
2010,New Jersey,25–34,Male,40,76,0.5263157894736842
2010,New Jersey,35–44,Female,8,27,0.2962962962962963
2010,New Jersey,35–44,Male,21,52,0.40384615384615385
2010,New Jersey,45-54,Female,1,19,0.05263157894736842
2010,New Jersey,45-54,Male,14,48,0.2916666666666667
2010,New Jersey,55-64,Female,1,16,0.0625
2010,New Jersey,55-64,Male,8,42,0.19047619047619047
2010,New Jersey,65+,Female,1,58,0.017241379310344827
2010,New Jersey,65+,Male,3,78,0.038461538461538464
2010,New Mexico,0-14,Female,0,8,0
2010,New Mexico,0-14,Male,0,8,0
2010,New Mexico,15–19,Female,2,15,0.13333333333333333
2010,New Mexico,15–19,Male,7,30,0.23333333333333334
2010,New Mexico,20–24,Female,3,11,0.2727272727272727
2010,New Mexico,20–24,Male,13,28,0.4642857142857143
2010,New Mexico,25–34,Female,6,19,0.3157894736842105
2010,New Mexico,25–34,Male,19,45,0.4222222222222222
2010,New Mexico,35–44,Female,3,20,0.15
2010,New Mexico,35–44,Male,12,38,0.3157894736842105
2010,New Mexico,45-54,Female,2,12,0.16666666666666666
2010,New Mexico,45-54,Male,8,28,0.2857142857142857
2010,New Mexico,55-64,Female,2,18,0.1111111111111111
2010,New Mexico,55-64,Male,6,24,0.25
2010,New Mexico,65+,Female,0,21,0
2010,New Mexico,65+,Male,1,24,0.041666666666666664
2010,New York,0-14,Female,0,21,0
2010,New York,0-14,Male,1,27,0.037037037037037035
2010,New York,15–19,Female,4,30,0.13333333333333333
2010,New York,15–19,Male,13,71,0.18309859154929578
2010,New York,20–24,Female,14,43,0.32558139534883723
2010,New York,20–24,Male,46,117,0.39316239316239315
2010,New York,25–34,Female,10,31,0.3225806451612903
2010,New York,25–34,Male,51,142,0.3591549295774648
2010,New York,35–44,Female,10,38,0.2631578947368421
2010,New York,35–44,Male,33,107,0.308411214953271
2010,New York,45-54,Female,2,32,0.0625
2010,New York,45-54,Male,33,121,0.2727272727272727
2010,New York,55-64,Female,2,37,0.05405405405405406
2010,New York,55-64,Male,21,108,0.19444444444444445
2010,New York,65+,Female,1,129,0.007751937984496124
2010,New York,65+,Male,4,139,0.02877697841726619
2010,North Carolina,0-14,Female,0,26,0
2010,North Carolina,0-14,Male,0,27,0
2010,North Carolina,15–19,Female,6,31,0.1935483870967742
2010,North Carolina,15–19,Male,15,82,0.18292682926829268
2010,North Carolina,20–24,Female,10,41,0.24390243902439024
2010,North Carolina,20–24,Male,52,121,0.4297520661157025
2010,North Carolina,25–34,Female,16,60,0.26666666666666666
2010,North Carolina,25–34,Male,74,170,0.43529411764705883
2010,North Carolina,35–44,Female,14,53,0.2641509433962264
2010,North Carolina,35–44,Male,73,160,0.45625
2010,North Carolina,45-54,Female,7,40,0.175
2010,North Carolina,45-54,Male,51,156,0.3269230769230769
2010,North Carolina,55-64,Female,5,37,0.13513513513513514
2010,North Carolina,55-64,Male,27,112,0.24107142857142858
2010,North Carolina,65+,Female,1,80,0.0125
2010,North Carolina,65+,Male,6,124,0.04838709677419355
2010,North Dakota,0-14,Female,0,1,0
2010,North Dakota,0-14,Male,0,2,0
2010,North Dakota,15–19,Female,0,2,0
2010,North Dakota,15–19,Male,1,8,0.125
2010,North Dakota,20–24,Female,2,2,1
2010,North Dakota,20–24,Male,7,11,0.6363636363636364
2010,North Dakota,25–34,Female,1,5,0.2
2010,North Dakota,25–34,Male,7,11,0.6363636363636364
2010,North Dakota,35–44,Female,0,5,0
2010,North Dakota,35–44,Male,10,18,0.5555555555555556
2010,North Dakota,45-54,Female,1,1,1
2010,North Dakota,45-54,Male,6,13,0.46153846153846156
2010,North Dakota,55-64,Female,0,2,0
2010,North Dakota,55-64,Male,3,13,0.23076923076923078
2010,North Dakota,65+,Female,0,7,0
2010,North Dakota,65+,Male,0,4,0
2010,Ohio,0-14,Female,0,18,0
2010,Ohio,0-14,Male,0,23,0
2010,Ohio,15–19,Female,2,22,0.09090909090909091
2010,Ohio,15–19,Male,13,71,0.18309859154929578
2010,Ohio,20–24,Female,9,40,0.225
2010,Ohio,20–24,Male,43,102,0.4215686274509804
2010,Ohio,25–34,Female,14,42,0.3333333333333333
2010,Ohio,25–34,Male,71,139,0.5107913669064749
2010,Ohio,35–44,Female,11,46,0.2391304347826087
2010,Ohio,35–44,Male,47,97,0.4845360824742268
2010,Ohio,45-54,Female,15,48,0.3125
2010,Ohio,45-54,Male,49,120,0.4083333333333333
2010,Ohio,55-64,Female,5,44,0.11363636363636363
2010,Ohio,55-64,Male,16,90,0.17777777777777778
2010,Ohio,65+,Female,1,72,0.013888888888888888
2010,Ohio,65+,Male,6,106,0.05660377358490566
2010,Oklahoma,0-14,Female,0,10,0
2010,Oklahoma,0-14,Male,0,19,0
2010,Oklahoma,15–19,Female,6,28,0.21428571428571427
2010,Oklahoma,15–19,Male,4,37,0.10810810810810811
2010,Oklahoma,20–24,Female,4,21,0.19047619047619047
2010,Oklahoma,20–24,Male,18,46,0.391304347826087
2010,Oklahoma,25–34,Female,8,31,0.25806451612903225
2010,Oklahoma,25–34,Male,34,78,0.4358974358974359
